productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin
B0BN72MLT2,United States,05-05-2024,TRUE,5,Great product,Great product,https://www.amazon.com/gp/customer-reviews/R347Y8MVTA5MJH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on May 5, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,21-03-2024,TRUE,5,Works great,Like that u can’t tell they are a renewed product they look and work perfectly so thank u,https://www.amazon.com/gp/customer-reviews/RE88XNDRMYRGV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on March 21, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,05-04-2024,TRUE,5,Renewed iphone,This iPhone is in perfect condition. So good I bought for my wife.,https://www.amazon.com/gp/customer-reviews/R17Y50XEBSD9XZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on April 5, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,14-04-2024,TRUE,5,It’s good,It came on time and works great,https://www.amazon.com/gp/customer-reviews/R1R85Y3KRJ0TJ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on April 14, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,22-04-2024,TRUE,5,Excellent,The phone is in perfect condition.,https://www.amazon.com/gp/customer-reviews/RVAOGPJBS9ASF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on April 22, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,24-01-2024,TRUE,5,Una maravilla de producto la pila 100%%,"El teléfono en muy buen estado , esta funcionando , pero vino con un cargador y cable no compatible hizo un ruido al ponerlo a cargar..de resto parece todo ok",https://www.amazon.com/gp/customer-reviews/R1T8O7RYQAMVWZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on January 24, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,27-03-2024,TRUE,2,iPhone NOT unlocked,Nice iPhone 14 and looks brand new. It was supposed to be unlocked and renewed. I have no idea on how they didn’t know the phone is locked to a carrier and nothing I can do about it but return the device. Definitely was not what I expected. Totally an inconvenience at this time. I hope the exchange can make this transaction right and complete.,https://www.amazon.com/gp/customer-reviews/R27MPEA7F2WBGK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN733951,"Reviewed in the United States on March 27, 2024",Service Provider: UnlockedColor: BlueSize: 128GB,B0BN733951
B0BN72MLT2,United States,18-09-2024,TRUE,5,Same quality for less money!,"It was time to upgrade my cell phone, so naturally I reached out to my carrier.  They didn’t show a cash only price, just the amount of the monthly payment and for how many months.  When I did the math I was astonished!  I felt like there was a better deal to be had,  I got my last iPad from Amazon, so I checked them out.  For nearly HALF of what our carrier was asking, I purchased a renewed phone. It looks brand new and I’ve been enjoying it for several weeks now with flawless performance.  I will never purchase new again!",https://www.amazon.com/gp/customer-reviews/RA33VZFHCWXGF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on September 18, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,12-09-2024,TRUE,5,Like New,Perfect condition. Works as it should. Price was fair.,https://www.amazon.com/gp/customer-reviews/R2EL5SM9XF2YU5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on September 12, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,05-01-2024,TRUE,4,Almost brand new,"I’m not gonna lie at first I was scared that I would receive a broken and dirty old phone but when it said “excellent condition” it meant excellent. It came in two days early and I was surprised to see it looked brand new with no scratches and bumps anywhere that I could see. The phone itself worked perfectly and came in at a nice 96% battery life so it’s not perfect but it’s up there. The box and accessories were kinda cheap and not so great but I was upgrading from my old iPhone SE so I had spares around. Overall as of I'm writing this,this phone works perfectly fine and almost brand new, the price wasn’t the best but it was certainly cheaper than a brand new one. The only gripes I have is the phone came in kind of full of smudges from a wipe and it was a pain to set up the eSIM but it’s not too bad and just takes some effort. I would highly recommend buying this iPhone from this seller and I am probably gonna buy from here again when I need to upgrade but honestly I’m quite happy with my purchase.",https://www.amazon.com/gp/customer-reviews/R3MX4J7M2KV08U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on January 5, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,03-09-2024,TRUE,5,Great,Love it,https://www.amazon.com/gp/customer-reviews/R2LX0SJVUKIZAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on September 3, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,26-08-2024,TRUE,5,Me encanto,Me gustó porque muy buenas condiciones,https://www.amazon.com/gp/customer-reviews/R19PV7WVTIUZIR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on August 26, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,12-08-2024,TRUE,5,10/10 would recommend,Phone in exa excellent condition no marks or scratches. 100% battery health.Speaks are very loud. Camera quality A1.,https://www.amazon.com/gp/customer-reviews/R13ZQ0DFQXS98I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on August 12, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,27-07-2024,TRUE,5,Quality purchase,"No scratches, like new.",https://www.amazon.com/gp/customer-reviews/R2UVXOZ1PGNKBY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on July 27, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,17-07-2024,TRUE,5,Happy Customer,"The packaging was very secure, Im very satisfied with the product. Its good as new, looking forward to do business with you again",https://www.amazon.com/gp/customer-reviews/R1WXKGF5RNLX9V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on July 17, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,14-05-2024,TRUE,5,Satisfied,I love it this is my second time buying a refurbished iphone & i couldn’t be more happy with it 😊 it came with no scratches works perfectly fine and it arrived fast !!,https://www.amazon.com/gp/customer-reviews/R31NVFTCKC9H9F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on May 14, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,27-03-2024,TRUE,5,I’m so happy with this purchase!,I was hesitant to buy a refurbished phone. The mixed reviews didn’t help either. The phone came in perfect condition. Not a single scratch on it. The battery is at 100 percent. I bought to replace my XR. I didn’t feel like spending $800-900 for the 15. I have no complaints!,https://www.amazon.com/gp/customer-reviews/R2FS7ZJ7RZPTPZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on March 27, 2024",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,13-07-2024,TRUE,4,Nice phone,"Looks good , works great.Battery life is 88%",https://www.amazon.com/gp/customer-reviews/R1FB95HI0CD9P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on July 13, 2024",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,17-09-2023,TRUE,4,"Defective item, great customer service, easy return.","Updated review: I had to return this phone as it didn’t work properly after only having it about a month and a half. It would be fine for days to a week or so, but then would shut its self off randomly despite how much charge the phone had. Then would turn its self on, & repeat this process until the battery completely died & got very hot. This happened about 3 times before I was able to actually initiate the return. Even though I had to return the phone, I’m leaving 4 stars because customer service was great. I was able to get a complete refund very easily. They made the return process very quick & smooth & was issued a full refund as soon as they received the phone in the mail. I purchased from this seller in the past, & would still use this seller again.This phone came in almost brand new condition. There was one super small 2 mm scratch on the screen, but it is not deep, barely noticeable & does not affect function.Cameras are great, battery life came at 99%, holds a charge very well!!Overall great phone, & got here quick.It did not come with an Apple charger, but the listing says that it does not. This is not a big deal to me at all, as I have a bunch laying around. This is the second time I’ve bought a phone off Amazon & I have not been disappointed either time (the last one lasted 6 years & I just upgraded to this iphone).",https://www.amazon.com/gp/customer-reviews/R3VBPPJZKP8O53/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on September 17, 2023",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,25-08-2024,TRUE,5,No complaints,Phone in good condition,https://www.amazon.com/gp/customer-reviews/R1RLUFIVMJ4MCH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on August 25, 2024",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,04-04-2024,TRUE,5,Pretty perfect,"I’ve had my iPhone 11 for a whileeee— I’m pretty good with phones, only buy them when I absolutely have to. I considered financing thru my carrier but I like my low phone bill & didn’t want to add $30 for 3 years. I honestly didn’t realize I was buying a refurbished phone until after I paid, but I was really impressed. Aside from the tiniest scratch at the bottom of the phone screen, it is in perfect condition. Took a few tries to get the eSIM activated, but it’s been pretty seamless thus far. Got a great phone for a fraction of the price & there soooo much storage.. really happy with my purchase.",https://www.amazon.com/gp/customer-reviews/RV1EMGTRDSXS4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on April 4, 2024",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,08-01-2024,TRUE,4,"Good refurb, just had issues with battery","Looked great out of the box, very minimal issues which aren’t really noticeable. The issue I had was the phone was not keeping a charge.",https://www.amazon.com/gp/customer-reviews/R1TYXLY07T5FWJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on January 8, 2024",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,17-11-2023,TRUE,4,Is in excellent condition - looks new,"So far, so good. Liked that it was fully charged when it arrived.  Didn’t like that there were no instructions with it.",https://www.amazon.com/gp/customer-reviews/R2EYBEI6GSGJQG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on November 17, 2023",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,21-05-2024,TRUE,5,Like new,"Love it, looks brand new and works great no issues. Way better price than a brand new one. Great deal!",https://www.amazon.com/gp/customer-reviews/RUSFA1AWRHJAE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on May 21, 2024",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,22-09-2023,TRUE,4,Conditions,"Good condition, battery is ok but it overall is good.",https://www.amazon.com/gp/customer-reviews/R3HOX8ONJFA4CC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on September 22, 2023",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,18-11-2023,TRUE,4,Great,Worked great,https://www.amazon.com/gp/customer-reviews/RCXDBAJZMAX9U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on November 18, 2023",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,20-03-2024,TRUE,5,Really impressed!!,First time getting a refurbished iPhone. Item arrived on time today in excellent condition. Thanks so much!,https://www.amazon.com/gp/customer-reviews/R35C5ABJL4HQDG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72NSBB,"Reviewed in the United States on March 20, 2024",Service Provider: UnlockedColor: PurpleSize: 256GB,B0BN72NSBB
B0BN72MLT2,United States,02-07-2024,TRUE,2,Phone marked as stolen- Updated,"Update: I was issued a full refund. I'm going to try to order again.""The phone is otherwise in great condition, but is completely unusable as it was marked as stolen by AT&T, and they would not let me transfer service. I will update my review when/if I'm given a full refund or replacement. Do you really have no way of checking if a phone is stolen?""",https://www.amazon.com/gp/customer-reviews/R2GE2SWRO8TTN6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on July 2, 2024",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,25-04-2024,TRUE,5,Great phone,I loved the fact that the phone arrived quickly and the price was more affordable. The device works amazing and I love my new phone.,https://www.amazon.com/gp/customer-reviews/R1QPIK5XQ6LDAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on April 25, 2024",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,31-03-2023,TRUE,4,Almost.,"The glass plate protector was chipped. They promised a new one in the mail. Poor quality control. I remove it and found 2 small scratches, and decided I was not going to return it that a new cover glass would probably hide them. So can’t give them five stars.  Still waiting on the new protective glass cover they promised.",https://www.amazon.com/gp/customer-reviews/R1CFG4C5VJZ60Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on March 31, 2023",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,15-09-2023,TRUE,4,USB cord,USB doesn’t work,https://www.amazon.com/gp/customer-reviews/R3FWWI14JVU7NO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on September 15, 2023",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,14-06-2023,TRUE,5,For me it was the same as buying a brand new phone,"At first I was a little hesitant on purchasing a used iPhone 14 that could potentially have small signs of wear and a slightly deteriorated battery. But, to my surprise this phone is quite literally brand new. Not a single sign of any micro scratches, and a battery health of 100%. I payed $600 saving me $200 from a new one and it was so worth it. I most certainly recommend anyone to buy a renewed iPhone 14 through amazon, especially if you're a little hesitant.",https://www.amazon.com/gp/customer-reviews/R1I4F50Y1TH9QH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on June 14, 2023",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,16-05-2023,TRUE,5,In excellent condition. Looks new to me.,"A very nice phone. My other one was a 7 iPhone. This one is a 14 so quite a bit difference . I love it. I just heldit next to my old Phone and it transferred my stuff to the new phone. Beautiful. I am lucky. My husband knows about phones so he can help me if I come across something I don't know about, but it isn't complicated. Thanks Amazon.",https://www.amazon.com/gp/customer-reviews/R45L3S3WVQTZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on May 16, 2023",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,10-08-2024,TRUE,1,Flagged by AT&T as Lost or Stolen,When trying to activate the eSIM I found out that the phone had an unpaid balance on a different AT&T account. Therefore it could not be used on my AT&T account. It had been reported as lost or stolen. Also the battery maximum capacity was only 88%.,https://www.amazon.com/gp/customer-reviews/R3HKH0YWKKV5XK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on August 10, 2024",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,06-08-2023,TRUE,1,Received a device with unpaid installment plan remaining,"Once transferring my old number to the phone, I received an unpaid installment att plan warning from my carrier. This means I am unable to use the phone as it was intended to be used: as a phone. Now I need to wait two business days for the seller to reach out then 1 week for an investigation to be completed. This is extremely frustrating as I now do not have any working device. Additionally, the phone came with a USB charger; who uses a USB connected to an Apple device? As things stand now, I advise you to purchase a new phone elsewhere.*UPDATE: I received a message from the seller regarding this. Apparently there is no process by which they check to see if the phones they have in their inventory are paid off and released by their initial owners. This business seems very sketchy and I highly advise against utilizing their services.",https://www.amazon.com/gp/customer-reviews/R3VKISYXYOC6NJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on August 6, 2023",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,08-09-2024,TRUE,1,Phone didn’t work,The phone would only stay on for 2 minutes at a time before restarting.,https://www.amazon.com/gp/customer-reviews/RQZ776LR89SFP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on September 8, 2024",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,22-10-2023,TRUE,2,Fue medianamente buena la entrega,"La entrega fue dentro del tiempo,más sin embargo lo dejaron en el piso en día de lluvia, más sin embargo indicaron que lo dejaron en el buzón de residencia , y no fue así.",https://www.amazon.com/gp/customer-reviews/R2NXW7IUYM4XPQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN719PP9,"Reviewed in the United States on October 22, 2023",Service Provider: AT&TColor: BlueSize: 128GB,B0BN719PP9
B0BN72MLT2,United States,03-09-2024,TRUE,3,Poor condition,I picked a refurb in excellent condition but received a phone with many large scratches as well as LED burn in on 1/4 of the screen. I don’t mind the dents on the case portion but there are too many noticeable blemishes on screen to say this phone is even in good condition.,https://www.amazon.com/gp/customer-reviews/RKCBNQEZFLZXN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN74TKH5,"Reviewed in the United States on September 3, 2024",Service Provider: T-MobileColor: StarlightSize: 128GB,B0BN74TKH5
B0BN72MLT2,United States,21-01-2024,TRUE,5,Fast shipping,Shipping was extremely fast. I am happy with the price compared to going through t mobile. Switching my SIM card over was extremely easy. The quality is great I would have never guessed it was refurbished. So far I have 0 complaints.,https://www.amazon.com/gp/customer-reviews/R11NC6FBNC2HFF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN74TKH5,"Reviewed in the United States on January 21, 2024",Service Provider: T-MobileColor: StarlightSize: 128GB,B0BN74TKH5
B0BN72MLT2,United States,23-01-2024,TRUE,1,SPEAKERS BROKEN,Can’t hardly hear anything. This phone clearly has water damage,https://www.amazon.com/gp/customer-reviews/R3QTJA65F4AU15/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN74TKH5,"Reviewed in the United States on January 23, 2024",Service Provider: T-MobileColor: StarlightSize: 128GB,B0BN74TKH5
B0BN72MLT2,United States,15-09-2024,TRUE,5,Typing the review on the iPhone,Honestly was a little skeptical buying but I’m 100% happy with my purchase 89% battery life no scratches phone is very clean don’t dents or cracked glass phone works like brand new I would definitely buy again which I am buying my wife one soon upgrading from iPhone 11 to a 14 definitely a great deal about the same price as my iPhone 11 was 2 years ago,https://www.amazon.com/gp/customer-reviews/R1HLK2OS1VJCZT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72JHLX,"Reviewed in the United States on September 15, 2024",Service Provider: AT&TColor: RedSize: 128GB,B0BN72JHLX
B0BN72MLT2,United States,31-12-2023,TRUE,5,Beautiful and in great shape.,This phone is almost like new from the package. I love it. It's so beautiful.  Works more than fine. Will be shopping again.,https://www.amazon.com/gp/customer-reviews/R38OK04BH3LYP8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72JHLX,"Reviewed in the United States on December 31, 2023",Service Provider: AT&TColor: RedSize: 128GB,B0BN72JHLX
B0BN72MLT2,United States,19-01-2024,TRUE,1,Beware buying renewed,"Bought an ""excellent condition"" certified renewed iPhone 14. Third party seller sent me a nice looking phone, but after fully setting it up I find out it's blacklisted by AT&T because it's an unpaid device, meaning the original owner never paid for it in full or paid off the installment plan. AT&T turned off my cell service before I could switch back to my old phone, had to drive to AT&T store to reactivate my old phone so I could return this one. Had to wait a week for a refund before I could get my money to go buy a new phone elsewhere. Will never buy used again. Clearly sellers are not checking the items they send out. Total waste of time.",https://www.amazon.com/gp/customer-reviews/R2I2G51WDBNYHA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72JHLX,"Reviewed in the United States on January 19, 2024",Service Provider: AT&TColor: RedSize: 128GB,B0BN72JHLX
B0BN72MLT2,United States,18-10-2023,TRUE,5,Great product,Love the phone,https://www.amazon.com/gp/customer-reviews/R1F9EYYC8N4BB9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72JHLX,"Reviewed in the United States on October 18, 2023",Service Provider: AT&TColor: RedSize: 128GB,B0BN72JHLX
B0BN72MLT2,United States,17-06-2023,TRUE,5,This is Good phone. Like new.,Repackaged. Not original wrapping.A great deal.,https://www.amazon.com/gp/customer-reviews/R2TZCBSGF4OOTL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72JHLX,"Reviewed in the United States on June 17, 2023",Service Provider: AT&TColor: RedSize: 128GB,B0BN72JHLX
B0BN72MLT2,United States,16-03-2024,TRUE,1,Black listed,"They sent me a beautiful phone looks brand new but it was black listed, so not cool, refunded fairly quickly.",https://www.amazon.com/gp/customer-reviews/RUA98NUG5BC6N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72JHLX,"Reviewed in the United States on March 16, 2024",Service Provider: AT&TColor: RedSize: 128GB,B0BN72JHLX
B0BN72MLT2,United States,04-06-2024,TRUE,4,Works great,"Everything was fully functional out of the box, only complaint is that the screen had a few more scratches than i would prefer, and the battery was at 88% health. Not too bad but could be better",https://www.amazon.com/gp/customer-reviews/R360SC018P7TJX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on June 4, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,01-09-2024,TRUE,3,Condición,"El teléfono estéticamente está bien, solo tiene unos pequeños rasguños en los costados. Funciona bienLo único que no me parece bien es el estado de la batería para ser un reacondicionado excelente el estado de la batería está muy mal",https://www.amazon.com/gp/customer-reviews/R1XBZL8FYQG61K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on September 1, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,21-07-2024,TRUE,5,As good as new,I’m happy with my iPhone 14. It looks as good as new. It has good battery life and works well. The touch screen is sharp.,https://www.amazon.com/gp/customer-reviews/R3726G51GJH0DU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on July 21, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,20-07-2024,TRUE,5,Seguridad en la entrega.,Todo perfecto,https://www.amazon.com/gp/customer-reviews/R3SNF21KC5YGJG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on July 20, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,27-07-2024,TRUE,5,Just what I want it,,https://www.amazon.com/gp/customer-reviews/R1FNKBGSPZ9U0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on July 27, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,14-07-2024,TRUE,5,5G service,It’s good clear easy to use. I use it for personal and business,https://www.amazon.com/gp/customer-reviews/RB5YMUP3MX56X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on July 14, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,31-05-2024,TRUE,3,82% battery,"I ordered what it was supposed to be an ""excellent"" product, and although it seems to be impecable on the outside, it came with battery capacity at 82% only.",https://www.amazon.com/gp/customer-reviews/R2FWN1BTNE6IKA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on May 31, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,06-06-2024,TRUE,5,Amazing,"Omg, it’s so perfect. No scratch or scuffs. The battery life is 100%. I can’t believe it. I’m so happy with this purchase.",https://www.amazon.com/gp/customer-reviews/R18ZEHPUFXCP0O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on June 6, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,19-06-2024,TRUE,5,Meets my expectations,"I like this phone. Battery health is good, cameras are good. Easy and comfortable to use",https://www.amazon.com/gp/customer-reviews/R3JV0MIP8C35K8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on June 19, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,18-05-2024,TRUE,5,A gamble worth taking.,"The product was exactly what I hoped it was.No issues at all, and I love the long battery on it. Props to the seller for getting this one right.",https://www.amazon.com/gp/customer-reviews/R177LECDIE2IOM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN72MLT2,"Reviewed in the United States on May 18, 2024",Service Provider: UnlockedColor: MidnightSize: 256GB,B0BN72MLT2
B0BN72MLT2,United States,18-10-2023,TRUE,5,Great phone and deal !,"Excellent condition, two small scratches that I do not mind came unlocked really satisfied.!",https://www.amazon.com/gp/customer-reviews/R61IXXRSFF6EH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on October 18, 2023",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
B0BN72MLT2,United States,15-04-2023,TRUE,5,Teléfono venía al 100%,Lo único que me indica que el teléfono era renovado y no nuevo es la caja y el papel que te envía Amazon diciendo que es renovado. De otra manera el teléfono estaba al 100%,https://www.amazon.com/gp/customer-reviews/R2FY5PMQ1JD539/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN723RDK,"Reviewed in the United States on April 15, 2023",Service Provider: UnlockedColor: (Product) RedSize: 128GB,B0BN723RDK
